vid,start,token,exact,style,time
h-gk1Zjm0i0,383.5,6:20pm,true,manual,6:20pm
0xJpVwcuNtc,10.4,6:20PM,true,manual,6:20pm
wjtWeWf-Zks,295.6,6:20pm,true,manual,6:20pm
ZSzO-0M6QXs,387.2,6:20pm,true,manual,6:20pm
2QVjmeLOqHE,698.4,6:20pm,true,manual,6:20pm
pK9dEF5xdGk,198.8,6:20pm,true,manual,6:20pm
XhIBqhCCcXU,307.5,6:20pm,true,manual,6:20pm
fHnSkWRwfl0,505.3,6:20pm,true,manual,6:20pm
tTVM-IXzcws,22.5,6:20pm,true,manual,6:20pm
XYp2oKbCmmQ,145.3,6:20pm,true,manual,6:20pm
qAaA1fZ_szU,981.2,6:20pm,true,manual,6:20pm
ZLWN3pQE72k,313.6,6:20pm,true,manual,6:20pm
vadRvdBrtdQ,30.7,6:20pm,true,manual,6:20pm
BvrrQMjykso,1034.6,6:20pm,true,manual,6:20pm
KToLE5buCfI,32.6,6:20pm,true,manual,6:20pm
UufBm1HPdIA,246.3,6:20pm,true,manual,6:20pm
xAetBeDHfnc,982.1,6:20pm,true,manual,6:20pm
KR1c090KjKs,24.3,6:20pm,true,manual,6:20pm
pzE_6gIvl8w,495.8,6:20PM,true,manual,6:20pm
WFeG9QlfdV8,68,6:20pm,true,manual,6:20pm
2KXo0Nww2fs,301.8,6:20pm,true,manual,6:20pm
pI19q_frYmM,1009.1,6:20pm,true,manual,6:20pm
HGh87CHIguk,35.7,6:20PM,true,manual,6:20pm
oRUJTqtUsZw,1096.7,6:20pm,true,manual,6:20pm
4nFPqwvy08Q,541.2,6:20pm,true,manual,6:20pm
hL6UJdGMp-8,291.5,6:20pm,true,manual,6:20pm
rBrmm4EW6bw,469.2,6:21am,true,manual,6:21am
h6_cC9l57HA,289.5,6:21AM,true,manual,6:21am
bqc1wtlM1xA,54.2,6:21AM,true,manual,6:21am
txI1GWEi8pA,16.4,6:21am,true,manual,6:21am
9FYwEvPOTHw,163.3,6:21am,true,manual,6:21am
iRZFNWJtLgw,22.3,6:21am,true,manual,6:21am
Lkz7AG8pzfY,103.9,6:21AM,true,manual,6:21am
Brsda6-nlr4,54.2,6:21AM,true,manual,6:21am
uGjeCUXDOGs,782.6,6 21am,false,manual,6:21am
wolGs9iMs1c,902.9,6 21am,false,auto,6:21am
dUG9F3IAWPY,139.5,6 21am,false,auto,6:21am
4qcqOs-fTVA,71,6 21am,false,auto,6:21am
Gcxqp2klQgI,24292.5,6 21am,false,auto,6:21am
AC3JWlbzcb0,144.2,6             21am,false,auto,6:21am
SQfPbupqJ1M,250.9,6 21am,false,auto,6:21am
ns44VXZcYXg,7749.8,6 21am,false,auto,6:21am
VZM63fRyo2g,4666,6 21am,false,auto,6:21am
KONfAyWJ0mA,4815.4,6 21am,false,auto,6:21am
7L1mTiA8WdU,3868.8,6 21am,false,auto,6:21am
NLUazM8fskY,791.8,6 21am,false,auto,6:21am
ICWEci4uXTI,3787.5,6:21pm,true,manual,6:21pm
F_Td9-yzHZg,1060.7,6:21pm,true,manual,6:21pm
SFktPRJ48T0,112.4,6:21pm,true,manual,6:21pm
JbhUwOIFCCU,1600.8,6:21pm,true,manual,6:21pm
pfmcR3C8DCA,1161.3,6:21pm,true,manual,6:21pm
fU7djEP-CBg,48,6:21pm,true,manual,6:21pm
qa4nKLXunFk,599.7,6:21pm,true,manual,6:21pm
80T9RxB0FM8,31,6:21pm,true,manual,6:21pm
t0zPfFrs3EI,507.4,6:21pm,true,manual,6:21pm
RGo8MIBgMQ8,1189.1,6:21pm,true,manual,6:21pm
gC56XmbuiyI,0,6:21pm,true,manual,6:21pm
S65K9_Nxd0o,13689.8,6 21pm,false,auto,6:21pm
zgo8cWLjAVQ,7964.5,6 21pm,false,auto,6:21pm
piQ4QWsGl58,1923,6 21pm,false,auto,6:21pm
DtbwUsScJYQ,1215.4,6 21pm,false,auto,6:21pm
KthcY7jGT48,514,6:22am,true,manual,6:22am
ZEm50Ta0TlE,474,6:22am,true,manual,6:22am
JMZY5b2NeI8,34.4,6:22am,true,manual,6:22am
GqOlFClrmWs,305.6,6:22AM,true,manual,6:22am
hiihTeDZwDk,726.1,6:22am,true,manual,6:22am
ssyQNLi5QKg,2.2,6:22AM,true,manual,6:22am
F6CG1ZkUMg0,599.1,6:22AM,true,manual,6:22am
8u7GqRi1jKw,65,6:22am,true,manual,6:22am
0HqkbZJoZeQ,109.4,6:22AM,true,manual,6:22am
yrUqFOqiGY8,1433,6              22am,false,auto,6:22am
9O3--AfSKVM,364.3,6:22pm,true,manual,6:22pm
vsqdmMLABK0,885.5,6:22pm,true,manual,6:22pm
z0dwDErxRFk,1353.1,6:22pm,true,manual,6:22pm
WTsj4klLIHo,382.4,6:22pm,true,manual,6:22pm
O2SXICToz7g,0,6:22pm,true,manual,6:22pm
IO8ROovTpXs,64.9,6:22pm,true,manual,6:22pm
ZdTX9lDFCwI,98.9,6:22PM,true,manual,6:22pm
RSleYDBXMn8,100.6,6 22pm,false,manual,6:22pm
EVgfiaFXEM8,216,6 22pm,false,manual,6:22pm
BV4_nj4cj9k,1217.5,6 22pm,false,auto,6:22pm
uacndv1S8OQ,1109.3,6 22pm,false,auto,6:22pm
wGfUp07qFic,12.9,6:23AM,true,manual,6:23am
RwzDdlefzJY,263.4,6:23am,true,manual,6:23am
XYq-8jc48DI,15.5,6:23AM,true,manual,6:23am
6FwP3Z7g-8I,48.3,6:23am,true,manual,6:23am
RSleYDBXMn8,38.9,6 23am,false,manual,6:23am
MRm__7UAgMY,37.8,6 23am,false,auto,6:23am
Rwl-IjqShhY,365,6 23am,false,auto,6:23am
ookMj9-KCc4,3314.6,6 23am,false,auto,6:23am
egC18a6XYi4,409,6 23am,false,auto,6:23am
0chSDpdXkQ4,165.8,6:23pm,true,manual,6:23pm
noThG29mJ7E,969.9,6:23PM,true,manual,6:23pm
EVgfiaFXEM8,229.1,6 23pm,false,manual,6:23pm
zDMC1w2Sbdg,9.2,6:24am,true,manual,6:24am
sVIS-YTV6BI,523.5,6:24am,true,manual,6:24am
KlJV9EqVFZs,1.3,6:24am,true,manual,6:24am
X08keCuqEeQ,18,6:24am,true,manual,6:24am
M0NzF9MvNuY,104.9,6:24am,true,manual,6:24am
isJZZ0eI5uM,528,6 24am,false,manual,6:24am
sUzH3zENjUA,13.8,6 24am,false,manual,6:24am
whvdjg6i2Hc,207,6:24pm,true,manual,6:24pm
MS_J5yVnhag,453.4,6:24pm,true,manual,6:24pm
zDiEAx8r9o8,1658.5,6:24PM,true,manual,6:24pm
yViVpwHWgQI,30.9,6:24pm,true,manual,6:24pm
_oZnoeHXY-k,106.2,6:24pm,true,manual,6:24pm
tLh7vy7QUTM,349,6:24PM,true,manual,6:24pm
NagskGz5ovA,428.6,6:24pm,true,manual,6:24pm
fmzuJ-3jfK0,95.5,6:24pm,true,manual,6:24pm
MAr4PSkhxR0,90.6,6 24pm,false,manual,6:24pm
skKoPMT4AY0,7679.5,6 24pm,false,auto,6:24pm
W-TCk3sZcw8,0.9,6 24pm,false,auto,6:24pm
Atvu66AaDs8,1392,6:25am,true,manual,6:25am
PSILAb4Ohuw,179.8,6:25am,true,manual,6:25am
RFU5RPwqH6o,93.8,6:25AM,true,manual,6:25am
wpCUQsOA1UA,584.4,6:25am,true,manual,6:25am
FdvNzK3SHUY,29,6:25AM,true,manual,6:25am
0cca9xq85jM,313.5,6:25am,true,manual,6:25am
LIZhD4901ic,52,6:25am,true,manual,6:25am
ZEm50Ta0TlE,603,6:25am,true,manual,6:25am
kSw-MLFTOuE,35.7,6:25am,true,manual,6:25am
X8uOybIH6DI,0.1,6:25am,true,manual,6:25am
-09RP-OrG_Y,587.9,6:25am,true,manual,6:25am
opwbpsPBKos,32077.4,6:25am,true,manual,6:25am
Bi_223NygLU,705.4,6:25am,true,manual,6:25am
OMDn0eWy1Lo,241.5,6:25AM,true,manual,6:25am
5HlAlSEge0w,245,6 25am,false,manual,6:25am
2uw8tg9_BU4,2629.1,6 25am,false,manual,6:25am
h8sNvUACllg,485,6 25AM,false,manual,6:25am
e5jOzUiuRbI,106.3,6 25AM,false,manual,6:25am
j7NQh7OsYGk,122.4,6             25am,false,manual,6:25am
o99u5_1Gucc,1554.3,6 25am,false,auto,6:25am
moR23W3gPlA,404,6 25am,false,auto,6:25am
5gxG7w1YVSg,1615.5,6:25PM,true,manual,6:25pm
mdcYAbCTbVI,656.5,6:25PM,true,manual,6:25pm
1WUI4tGolH0,72.3,6:25PM,true,manual,6:25pm
0a0kaG75raA,765.2,6:25PM,true,manual,6:25pm
nsgu3iysXMI,426.4,6:25pm,true,manual,6:25pm
wPk1W73Iumw,190.7,6:25PM,true,manual,6:25pm
b03CRtpbpq0,547.6,6:25pm,true,manual,6:25pm
9tzNeBS9PbY,208.4,6:25pm,true,manual,6:25pm
2GuG5vkJDbQ,26.4,6:25pm,true,manual,6:25pm
yPtz5Xr-sSA,539.9,6:25pm,true,manual,6:25pm
6VYwQuH4YhA,286.2,6:25pm,true,manual,6:25pm
v76K_kSdDUo,447.8,6:25pm,true,manual,6:25pm
Y6Xw47pWxWE,4292.9,6:25pm,true,manual,6:25pm
4Ajue8m6pRA,118.9,6 25PM,false,manual,6:25pm
I70273EwqDU,363.5,6 25pm,false,manual,6:25pm
yt3flDeOI6w,298.8,6 25pm,false,manual,6:25pm
yHD8pASKuPo,113.9,6 25pm,false,manual,6:25pm
Q_K6_BfHDT4,741.4,6 25pm,false,manual,6:25pm
Rv9bZEAFZzM,1734.9,6 25pm,false,auto,6:25pm
_6NTCsms-wM,215.9,6:26am,true,manual,6:26am
5zr197Mb6UA,74.8,6:26AM,true,manual,6:26am
2SlisxyAIF0,329,6:26AM,true,manual,6:26am
CFbo4joXBQ4,6.6,6:26am,true,manual,6:26am
cZha1jUoQ4s,280.8,6:26pm,true,manual,6:26pm
NcRtSZq2AnQ,39.2,6:26pm,true,manual,6:26pm
bwziW3FoI9M,299,6:26pm,true,manual,6:26pm
EVgfiaFXEM8,253.8,6 26pm,false,manual,6:26pm
S24KpEHXdEw,146.7,6:27AM,true,manual,6:27am
g7hXT1K3rzY,690.8,6:27am,true,manual,6:27am
SCt0dmooFMI,31.9,6:27am,true,manual,6:27am
0DLCzcOX7pc,564.5,6:27am,true,manual,6:27am
QvClDKiJEJs,2,6:27AM,true,manual,6:27am
BqNyzBmHAG0,759,6 27am,false,manual,6:27am
A94t7cWgRrM,65.1,6 27AM,false,manual,6:27am
YgbALOknc3k,348.7,6:27pm,true,manual,6:27pm
miVKVix510k,664.7,6:27PM,true,manual,6:27pm
fwy5UnAdOa8,23.3,6:27pm,true,manual,6:27pm
7urgHaApilc,22.1,6:27pm,true,manual,6:27pm
OdQwOiGhp1g,16.3,6:27pm,true,manual,6:27pm
7uorEPkPYLQ,9.6,6:27pm,true,manual,6:27pm
XFh4IZLBVgs,191.5,6:28am,true,manual,6:28am
-SieYCsbiqU,136.8,6:28AM,true,manual,6:28am
TsvXgv26GwU,122.9,6:28am,true,manual,6:28am
pAOlEHh6knQ,76.7,6 28am,false,manual,6:28am
YgbALOknc3k,363.6,6:28pm,true,manual,6:28pm
7-SnqpGWq0c,1454.1,6:28pm,true,manual,6:28pm
yslpYvcWKU8,245.5,6:28pm,true,manual,6:28pm
HFLi9rmeW_E,31.1,6:28pm,true,manual,6:28pm
noThG29mJ7E,981.9,6:28PM,true,manual,6:28pm
leugyNVdftM,32,6:28pm,true,manual,6:28pm
Cs_1TP8L2l8,3285,6:28pm,true,manual,6:28pm
dLFkwgXxgDA,1489.5,6:28pm,true,manual,6:28pm
j3V2Ph1IbGU,2769.8,6 28pm,false,auto,6:28pm
zwPjS0LwKQU,2590.8,6 28pm,false,auto,6:28pm
ovKudv0tG0E,8417,6 28pm,false,auto,6:28pm
_RFKmqkW4Yo,605.1,6:29am,true,manual,6:29am
m26PtOR1X_o,13.9,6:29AM,true,manual,6:29am
-SieYCsbiqU,182.9,6:29AM,true,manual,6:29am
6XFVFaSBOmk,167.6,6 29am,false,manual,6:29am
g_ET3cXr_t4,2419.3,6 29am,false,auto,6:29am
93yKfIz-vak,8217.7,6 29am,false,auto,6:29am
whvdjg6i2Hc,9,6:29pm,true,manual,6:29pm
d6sRSvAVAcc,1333.7,6:29PM,true,manual,6:29pm
QN2y5dQyRic,182.6,6:29pm,true,manual,6:29pm
ybaKQ6wzJHQ,22,6:29pm,true,manual,6:29pm
dQSf8iZk7ng,130.4,6:29pm,true,manual,6:29pm
KtqCCXshoQQ,76.9,6:29pm,true,manual,6:29pm
EVgfiaFXEM8,308.5,6 29pm,false,manual,6:29pm
opmMW1K4ujU,337.1,6:30am,true,manual,6:30am
FdQXGFKWWZg,70.8,6:30AM,true,manual,6:30am
OOPzWJVHr3Y,1444.2,6:30am,true,manual,6:30am
CtQAzfIwXFg,94.4,6:30am,true,manual,6:30am
ATxxlwDY--A,311.4,6:30am,true,manual,6:30am
ovDDNypeOrE,134.3,6:30am,true,manual,6:30am
ZCKRtAkrGzQ,660,6:30am,true,manual,6:30am
W-ei6O03-aM,8387,6:30AM,true,manual,6:30am
2xdMewT31HE,196.5,6:30AM,true,manual,6:30am
zf417h5i7_8,1325,6:30AM,true,manual,6:30am
FY9mXPcloaM,193,6:30am,true,manual,6:30am
VITj8Vj4VUk,260.2,6:30AM,true,manual,6:30am
EPaBRegvkuQ,155,6:30am,true,manual,6:30am
Ol0olbfwyYQ,263.2,6:30AM,true,manual,6:30am
q4n-44F0h-g,93.1,6:30am,true,manual,6:30am
YLcRhm8UP8g,225.7,6:30am,true,manual,6:30am
tiHtoBqAk_I,25.2,6:30am,true,manual,6:30am
Ue133ig-SgI,387,6:30AM,true,manual,6:30am
MwNO8erPbEc,25.6,6:30am,true,manual,6:30am
OLEUwbdlWCs,56.5,6:30am,true,manual,6:30am
k-b83WX3Xms,170.2,6:30am,true,manual,6:30am
IZS9p1xb5Go,504.8,6:30am,true,manual,6:30am
gJUmwZrOtt8,20,6:30am,true,manual,6:30am
V8aKUeKCS1k,430.3,6:30am,true,manual,6:30am
ckDmZLMLu88,387.2,6:30am,true,manual,6:30am
v7UOuiBlKZc,97.5,6:30am,true,manual,6:30am
ZlJC4WlS5u8,96.9,6:30am,true,manual,6:30am
wHK7RDG_-x8,128,6:30am,true,manual,6:30am
xDL5ZCqu1OU,546.8,6:30pm,true,manual,6:30pm
l9G_RCYBdCk,671.7,6:30PM,true,manual,6:30pm
ZCKRtAkrGzQ,792.9,6:30pm,true,manual,6:30pm
wgsPamF_gSM,18.5,6:30pm,true,manual,6:30pm
W-ei6O03-aM,5355,6:30pm,true,manual,6:30pm
ICWEci4uXTI,3734.2,6:30pm,true,manual,6:30pm
-BNDub3h2_I,958.4,6:30pm,true,manual,6:30pm
pb5I9Eo2SnA,954.8,6:30PM,true,manual,6:30pm
crMvh5wp8DM,326.3,6:30PM,true,manual,6:30pm
dLpvD2qGlks,502.3,6:30pm,true,manual,6:30pm
SvWSW2Wj08I,2079,6:30PM,true,manual,6:30pm
BLO-a0b2mOw,410.9,6:30PM,true,manual,6:30pm
VfRi6by7vUc,1878,6:30pm,true,manual,6:30pm
8MGLFATwvQE,553.9,6:30PM,true,manual,6:30pm
YLcRhm8UP8g,226.8,6:30pm,true,manual,6:30pm
-627tDQF-Vc,109.8,6:30pm,true,manual,6:30pm
3-GJ_pkGNRk,119.4,6:30pm,true,manual,6:30pm
74OX8ycCj8o,670.1,6:30pm,true,manual,6:30pm
XmKSePcPQ5Q,173.8,6:30pm,true,manual,6:30pm
9lM9-zHj7Ms,339,6:30pm,true,manual,6:30pm
r7SEsv5NDjc,1054.5,6:30pm,true,manual,6:30pm
aJVj9fa_AKM,781.8,6:30PM,true,manual,6:30pm
E9UVT8HhJ9M,976.2,6:30pm,true,manual,6:30pm
a42yUJIPJOQ,1556,6:30pm,true,manual,6:30pm
_9zJYV7B6gg,511.3,6:30PM,true,manual,6:30pm
QaAm42HnxzM,21.9,6:30PM,true,manual,6:30pm
-BNDub3h2_I,3183.4,6:31am,true,manual,6:31am
PEcQ_a4nlXU,77.1,6:31am,true,manual,6:31am
XY_47wBLUN0,820.5,6:31am,true,manual,6:31am
dG7Hkg1XKz0,7.3,6:31am,true,manual,6:31am
jGBdoBWlwGQ,6.3,6 31am,false,auto,6:31am
AC6XRsIvjP0,2522.5,6 31am,false,auto,6:31am
g_ElIcSQquI,8750,6 31am,false,auto,6:31am
sJh19mb3dCU,0.1,6 31am,false,auto,6:31am
Ftz4YrjTFHU,35.5,6 31am,false,auto,6:31am
QrDxhbjdptQ,1319,6 31am,false,auto,6:31am
3cU3jiigJhM,6289,6 31am,false,auto,6:31am
erGW_9FzQwM,992.2,6 31am,false,auto,6:31am
QwMjjlh7UfM,705.2,6 31am,false,auto,6:31am
fIAakwjKmu8,2609.5,6 31am,false,auto,6:31am
dUmdXH5bmJo,1059.9,6 31am,false,auto,6:31am
7AxBjQUTT7o,67.8,6 31am,false,auto,6:31am
GJ4QFHs5i9w,9169.4,6 31am,false,auto,6:31am
YX38V04qTeU,1215,6 31am,false,auto,6:31am
H7CGPPxXhoI,1915.8,6 31am,false,auto,6:31am
kGDMFGn7BFQ,2307.8,6 31am,false,auto,6:31am
cTgKMD-UKFs,4174.9,6 31am,false,auto,6:31am
bDcfrpbNorw,817.2,6:31pm,true,manual,6:31pm
M0YB5r4vzVo,316.4,6:31pm,true,manual,6:31pm
3DV7cVJHUh4,315.8,6:31pm,true,manual,6:31pm
3896su3Ko78,286.2,6:31PM,true,manual,6:31pm
BPonsYts6Dk,2197.8,6:31pm,true,manual,6:31pm
A41TtdT9c-0,3372.6,6:31pm,true,manual,6:31pm
oIp7WyYuJ-4,51.9,6:31pm,true,manual,6:31pm
hK3yCtvBZdE,635.8,6:31pm,true,manual,6:31pm
6YfayP4gTDI,75.4,6 31PM,false,manual,6:31pm
HqpmWWXXrLU,1402.6,6 31pm,false,manual,6:31pm
dId0rM7O9nE,279.2,6 31pm,false,manual,6:31pm
EXDlZF_ba04,29802.1,6 31pm,false,auto,6:31pm
PVxEGehumYI,1957.1,6 31pm,false,auto,6:31pm
VXI0p-CsUjk,525.4,6 31pm,false,auto,6:31pm
U8TGXe5zf_U,109.4,6 31pm,false,auto,6:31pm
rFroH17vpmA,141.8,6:32am,true,manual,6:32am
uO-I-hiG0Lw,521,6:32am,true,manual,6:32am
Q7xcvtRWf84,16,6:32am,true,manual,6:32am
zwn2WDGeWrI,99.3,6:32am,true,manual,6:32am
mOXJsQJ9bgI,110.9,6:32AM,true,manual,6:32am
JrGPAxgnzo8,380.8,6 32am,false,manual,6:32am
Qewul-RzOII,96.2,6:32pm,true,manual,6:32pm
2KFXflULRRw,1416.3,6:32pm,true,manual,6:32pm
xiLB9ufCBAI,100,6:32pm,true,manual,6:32pm
lXl4xwkGWq4,134.3,6:32PM              6:32PM,true,manual,6:32pm
e_zJTVkzbr4,927,6:32PM,true,manual,6:32pm
UDaImhUZoms,3822.8,6 32pm,false,auto,6:32pm
bwMESn0vofk,2006.8,6 32pm,false,auto,6:32pm
lM0HU6QsIo4,96.6,6:33am,true,manual,6:33am
rl7xXGGRZZE,414.9,6:33am,true,manual,6:33am
Qj20uZ9YvVs,81,6:33AM,true,manual,6:33am
5x0_oFKIovA,375,6:33am,true,manual,6:33am
E4fdgQy2INo,1448.2,6:33am,true,manual,6:33am
94VwPxBjzjk,103.6,6:33am,true,manual,6:33am
u2-kDLmy4IM,2851.8,6 33am,false,manual,6:33am
H9vq7H1NrDw,33.8,6 33am,false,manual,6:33am
F0yTnDhMVDA,238.4,6 33am,false,auto,6:33am
sq37bBDs8vk,669.4,6:33pm,true,manual,6:33pm
IP9bN-0dlFA,155.8,6:33pm,true,manual,6:33pm
DRLSmjdGcDM,223.5,6:33pm,true,manual,6:33pm
z5mTy3jCMAU,13.1,6:33PM,true,manual,6:33pm
EVgfiaFXEM8,361.8,6 33pm,false,manual,6:33pm
C5dJr8tLloc,128.4,6 33pm,false,manual,6:33pm
4mGAYWF2QPI,46.3,6:34am,true,manual,6:34am
7otEPnhIXRY,102.8,6:34am,true,manual,6:34am
U95epG0U3tQ,39.1,6:34AM,true,manual,6:34am
huRdaNBlWSw,29.4,6:34AM,true,manual,6:34am
ns44VXZcYXg,7843,6              34am,false,auto,6:34am
BpR_CRE_t7k,1010.5,6 34am,false,auto,6:34am
neeDXc_jwPw,333.4,6:34pm,true,manual,6:34pm
7otEPnhIXRY,114.8,6:34pm,true,manual,6:34pm
U95epG0U3tQ,35.9,6:34PM,true,manual,6:34pm
bIjwYNzM1GY,467.8,6:34pm,true,manual,6:34pm
EVgfiaFXEM8,372.8,6 34pm,false,manual,6:34pm
9MbZUHVZW78,1119.7,"6,34pm",false,manual,6:34pm
Dwq3xK1j6T8,530.1,6 34pm,false,manual,6:34pm
RKuuK9Nx2vQ,359.3,6:35am,true,manual,6:35am
PSILAb4Ohuw,179.8,6:35am,true,manual,6:35am
4DWDcsIVa9w,633.1,6:35AM,true,manual,6:35am
LIZhD4901ic,58.5,6:35am,true,manual,6:35am
oWV83RjiiWE,34,6:35AM,true,manual,6:35am
nLi-hgBiuPA,368.1,6:35am,true,manual,6:35am
O9R3xiUcpE0,818,6:35AM,true,manual,6:35am
ji_84__djOI,12.7,6:35am,true,manual,6:35am
0IFxtopQ1Y8,5.2,6:35am,true,manual,6:35am
dMKrNjOD1sU,412.2,6:35am,true,manual,6:35am
NagskGz5ovA,85.9,6:35am,true,manual,6:35am
zqZNJfTfOcU,849,6:35am,true,manual,6:35am
tVJbx9piJPY,139.3,6:35am,true,manual,6:35am
ZPliP0bV58o,32.5,6:35AM,true,manual,6:35am
CPyrnWFlucs,837.2,6:35am,true,manual,6:35am
hOxpY4ZNv5w,713.3,6 35am,false,manual,6:35am
fHJknZEcEvY,882.2,6 35am,false,manual,6:35am
lEav7fFt_5k,55.5,6 35am,false,manual,6:35am
u-TWTsXShg8,549.2,6 35am,false,manual,6:35am
JrGPAxgnzo8,373.4,6 35am,false,manual,6:35am
I2EW2_K0LPA,147.1,6 35am,false,manual,6:35am
pykQloZemFc,472,6 35am,false,manual,6:35am
pEVvXiM6_sM,98.9,6 35am,false,manual,6:35am
OMF2qHXE8mM,755.5,6 35am,false,auto,6:35am
YCaXq6UXvX4,157.2,6 35am,false,auto,6:35am
tway6uQUQ74,847.3,6:35pm,true,manual,6:35pm
d5UycATvUp0,864.1,6:35pm,true,manual,6:35pm
MCQvqW5vOVA,1883.7,6:35pm,true,manual,6:35pm
aC4aPbSgSyU,499,6:35pm,true,manual,6:35pm
FoQKMfA3zPA,826.6,6:35PM,true,manual,6:35pm
Ck-TWprVodI,687.3,6:35pm,true,manual,6:35pm
7QwsJsKF2aM,70.3,6:35pm,true,manual,6:35pm
SHrs93Y95NU,1019.3,6:35pm,true,manual,6:35pm
JUxqsaxc49I,285.4,6:35PM,true,manual,6:35pm
hRCcSU23ZcM,812,6:35PM,true,manual,6:35pm
-n5dX3bM00Q,317,6:35PM,true,manual,6:35pm
aHFbL_3b6CQ,186,6:35pm,true,manual,6:35pm
NGoASeQgo6g,433,6:35PM,true,manual,6:35pm
T9xz9T1c8_8,314.5,6:35pm,true,manual,6:35pm
1ztNTzkwsuo,153,6             35pm,false,manual,6:35pm
PtDNYNXxMA8,2876.2,6 35pm,false,manual,6:35pm
eLPSwGy04GE,3068.6,6 35pm,false,manual,6:35pm
Wysc-Q6bifA,2889.3,6 35pm,false,manual,6:35pm
3wPCpZgCdYE,2970.2,6 35pm,false,manual,6:35pm
FsFeiszv4GM,2569.8,6 35pm,false,manual,6:35pm
tjl8cD2Kxlc,3102.6,6 35pm,false,manual,6:35pm
CPvXrXcrE7o,2906.4,6 35pm,false,manual,6:35pm
McLA9GJERkw,4411.1,6 35pm,false,auto,6:35pm
rnSr_3REJSU,18.6,6:36am,true,manual,6:36am
AJU-mGjO91U,28.7,6:36AM,true,manual,6:36am
SLWS1cM-Vo0,805.9,6:36am,true,manual,6:36am
lnsca-0wMRg,7.6,6:36am,true,manual,6:36am
07HjJDQw0QM,7.4,6:36am,true,manual,6:36am
82Yiq2T4NKo,7,6:36AM,true,manual,6:36am
eFAZ92q7J-0,8.2,6:36am,true,manual,6:36am
_8Etw7kV3v0,7.4,6:36am,true,manual,6:36am
E4fdgQy2INo,1508.6,6:36am,true,manual,6:36am
nFTGbJiqC8E,40.8,6:36am,true,manual,6:36am
4jXGmfMD1O0,66.9,6 36am,false,manual,6:36am
2wdMCWUixuM,485.3,6 36am,false,manual,6:36am
sBuXUcdqjgY,762.7,6 36am,false,auto,6:36am
6zvXoaQtLtU,371,6 36am,false,auto,6:36am
Tds6lmrfPJI,407.4,6:36PM,true,manual,6:36pm
DjLyKggvBwE,380.9,6:36pm,true,manual,6:36pm
9tzNeBS9PbY,282.3,6:36pm,true,manual,6:36pm
NagskGz5ovA,166.8,6:36pm,true,manual,6:36pm
way29SlYdUI,84.8,6:36PM,true,manual,6:36pm
sEqWFlZNsAQ,621,6:36pm,true,manual,6:36pm
76DUrXCuRL4,237.8,6:36pm,true,manual,6:36pm
LKH3jYVtIRU,451.8,6:36pm,true,manual,6:36pm
qMpP0wsHx40,108,6:36PM,true,manual,6:36pm
Jpq50s-32_M,48.8,6:36PM,true,manual,6:36pm
ZARLePS0J2s,1359.9,6 36pm,false,manual,6:36pm
HL0cmLyGjr0,342.8,6 36pm,false,manual,6:36pm
Sb5-Xqrzdts,216.2,6:37am,true,manual,6:37am
09ckA7VlRWU,184.5,6:37AM,true,manual,6:37am
kkrZSTWLGco,85.3,6:37AM,true,manual,6:37am
LIZhD4901ic,78.1,6:37am,true,manual,6:37am
HrKZZtA2Ris,187.7,6:37am,true,manual,6:37am
KhZgCtFfZn8,187.7,6:37am,true,manual,6:37am
RKJVZWSNXVg,81.4,6:37am,true,manual,6:37am
MxuilSEFArw,652.5,6 37am,false,manual,6:37am
ns44VXZcYXg,7908.9,6 37am,false,auto,6:37am
ja3VL9Lmu7w,6215,6 37am,false,auto,6:37am
xOGd-N_OSs0,886.2,6:37pm,true,manual,6:37pm
dbVpl9UYzHU,194.8,6:37pm,true,manual,6:37pm
XhIBqhCCcXU,357,6:37pm,true,manual,6:37pm
sdZQ4i3-6jE,148.7,6:37pm,true,manual,6:37pm
5zAnpZUGqPw,34.6,6:37pm,true,manual,6:37pm
kzBzoDpWsM4,27.8,6:37pm,true,manual,6:37pm
bmCwZ5o1HuI,17.2,6:37pm,true,manual,6:37pm
EVgfiaFXEM8,401.9,6 37pm,false,manual,6:37pm
-BNDub3h2_I,1151.1,6:38am,true,manual,6:38am
ZDZ8Pj5SqWs,27.2,6:38AM,true,manual,6:38am
KuI_sFhf5yk,561.2,6:38am,true,manual,6:38am
5cCxr1mqyoo,382.9,6:38am,true,manual,6:38am
Q4YXfg-pvl0,57.4,6:38am,true,manual,6:38am
r1A6P5Mb0rY,54.3,6:38AM,true,manual,6:38am
cRagkdbWbSg,105.9,6 38am,false,manual,6:38am
DvtM1tR_KFU,308.4,6:38pm,true,manual,6:38pm
8PBUVMCbmFQ,593.4,6:38pm,true,manual,6:38pm
7Itm1tmxPpw,333.4,6:38pm,true,manual,6:38pm
DjLyKggvBwE,274.7,6:38pm,true,manual,6:38pm
qJ0l2E7jDu8,748.3,6:38PM,true,manual,6:38pm
IObynNqbQho,9.2,6 38pm,false,manual,6:38pm
EVgfiaFXEM8,445.6,6 38pm,false,manual,6:38pm
6pYq6jGZdIM,19826.6,6 38pm,false,manual,6:38pm
_TjWVlaKwTg,30.2,6 38pm,false,manual,6:38pm
jEDljQMY-Ao,452.8,6 38pm,false,auto,6:38pm
6vzbHHZAaZg,461.2,6 38pm,false,auto,6:38pm
