title,artist,value,verified,time,pageviews,timeWords
Y’all Ain’t Ready,J Dilla,"point six is a point oh, you suck
Let a three twenty be a three twenty four
Let a real",false,3:24,,three twenty-four
,,,,3:29,,three twenty-nine
Shriner’s Convention,Ray Stevens,"Meanwhile back at the motel...
(Spoken)
Operator, give me room three-twenty-one, please
Hello? Noble Lumpkin?
This here’s",false,3:21,,three twenty-one
Activate,Jon Anderson,"time, this time
In the answer to the proposition
Thirty-three twenty-one
We've been waiting here for you",false,3:21,,three twenty-one
The Waxcabinet,Looptroop Rockers,"beep beep beep, who's that beeping, you Embee?
Thirty-three twenty-one-twelve, always Supreme
He's about to",false,3:21,,three twenty-one
Day dreaming at Night,7ucas,"Yo, yo
Three twenty-seven now
Yeah, yeah
Ain’t twenty-three
Fucking matters
Yeah
From flipping burgers
At McD",false,3:27,,three twenty-seven
Ghost Tarts Of Stockholm,The Minus 5,"tarts of Stockholm
In wood nineteen, solitary cells
In room three twenty seven of the grand hotel
Well I never",false,3:27,,three twenty-seven
,,,,3:26,,three twenty-six
My Life Story,Quando Rondo,"fuck it, had a hard knock life as a child
Three-twenty-three in ninety-nine, got notified by the",true,3:23,5753,three twenty-three
Woolie Bullie,Pere Ubu,"There's a diner out on route three twenty two
Western pennsylvania
I spent my life there one afternoon
I",false,3:22,,three twenty-two
Gravitational Oblivion,Embryonic Devourment,"Force fed shit control through the news
Choke it down three twenty two
Puppet life we must it now they",false,3:22,,three twenty-two
Grandfather Clock,Frank Hayes,"ringing the blasted chimes
Every God
Damned
Night!
So at three-twenty-two a.m
(BING! BONG! BING! BONG!)
My",false,3:22,,three twenty-two
Choppa Won’t Miss,Playboi Carti (Ft. Young Thug),"that's the same, jack (Hah, yeah, hold on, yeah)
Three-twenty on the dash (Skrrt, hold on)
A Bentley",true,3:20,188562,three twenty
Moe Chettah,Curren$y,"beginning
Stuck with it, now I'm up shifting
That three twenty-eight, game crooked but the paper straight
Got",true,3:20,9766,three twenty
My Life Story,Quando Rondo,"fuck it, had a hard knock life as a child
Three-twenty-three in ninety-nine, got notified by the",true,3:20,5753,three twenty
Bubbly,Young Thug (Ft. Drake & Travis Scott),"got a ten-year-old mink still ain't fuzzy
Three-twenty-five on the dashboard
Ridin' in the Porsche",false,3:20,248829,three twenty
Put It On Da Floor (GloMix),GloRilla,"shit, didn't even mean to bust they bubble
Got three twenty pointers around my neck, this shit a triple",false,3:20,13554,three twenty
Hear Me Coming,Yung Joc,"M.L. King, Favareux, fo'-five, the whole fo'-block, three-twenty
What's up Kool Aide? Yeah
Rest in",false,3:20,10392,three twenty
4-5-6,Foxy Brown (Ft. Beanie Sigel & Memphis Bleek),"it's they money
Slap 500 on back of a three-twenty
I'm bringin' it to any nigga tryin",false,3:20,7346,three twenty
Not Exactly How We Planned,"Power (Ft. Adam Huss, Andy Bean, Greg Serano, Joseph Sikora, Katherine Narduci, Lucy Walters, Luis Antonio Ramos, Naturi Naughton, Omari Hardwick & Sinqua Walls)","even midnight. Fire marshal told us to keep it under three-twenty-five, so if he shows up, we're",false,3:20,7010,three twenty
What Really Goes On,A Tribe Called Quest,"time
Strivin' to survive sometimes is known as crime
The three twenty-five got that Windex shine
And when I",false,3:20,5350,three twenty
TCPULATWISAD [untitled_0007]],JOHNNASCUS,"the blue lights all fucking night
I haven't slept for about three twenty-four hours
Tryna say three nights ",false,3:20,,three twenty
Shriner’s Convention,Ray Stevens,"Meanwhile back at the motel...
(Spoken)
Operator, give me room three-twenty-one, please
Hello? Noble Lumpkin?
This here’s",false,3:20,,three twenty
Mi Vida Loca,Lil Rob (Ft. Ese Daz),"down for the brown side of town
That's right
Twelve Eighteen
[Ese Daz]  Let me do this for the",false,12:18,,twelve eighteen
Brown Side,Lil Rob,"the border by T.J
Lil' Rob
That's right
Twelve Eighteen
From the brown side of town
Yeah
There",false,12:18,,twelve eighteen
Hard Times,"Lil Rob (Ft. Down/Kilo, Ese Daz & Slow Pain)","Rob
That's right
Thanks for pickin' up the Mextape
Twelve Eighteen Uncut
For the streets
For the Calles
That",false,12:18,,twelve eighteen
Lil Rob’s in the House,Lil Rob,"have to empty the banana clip, no shit
Oh shit, Twelve Eighteen just got mean
Walked up on the scene",false,12:18,,twelve eighteen
Get Back,Lil Rob (Ft. T-Weaponz),"Ark]     Ark, IzReal, Psalmz
Lil' Rob, it's a problem
Twelve Eighteen, Part Two
Yo, Fingazz, you a monster
Don",false,12:18,,twelve eighteen
Nasty Rock,Lil Rob (Ft. Fingazz),"chips
They say, ""Oh my God, Ese Lil Rob
Mr. Twelve-Eighteen, hittin' like a fiend""
Don't be starting",false,12:18,,twelve eighteen
For The Streets,Lil Rob (Ft. Lil' J The Mex Connect),"like my ramfla, when I'm runnin'
From the placa
Twelve Eighteen, L.R., La Raza
I make the ladies",false,12:18,,twelve eighteen
Look At Her,Lil Rob,"blues, old school and cumbias
Mariachis, salsa, lowrider caruchas
Pelones, Twelve Eighteen pantalones
Crisp and clean, man with the mic",false,12:18,,twelve eighteen
Bring it Back,Lil Rob,"the denim
Makin' sure, that you don't forget 'em
Twelve Eighteen, that's the operation
{Hit the dancefloor with",false,12:18,,twelve eighteen
Babylon,Jamar Rose (Ft. VsVsSoundtracks),"well
Inhale, exhale, prevail, mental illness, I don't, uh
Twelve eighteen twenty twenty marks the month of my arrival",false,12:18,,twelve eighteen
,,,,12:11,,twelve eleven
Scottie 15,Andre Nickatina (Ft. Shag Nasty),"my p's
My niggas done swoop me up about twelve fifteen
What's the first thing to do? Dip",true,12:15,20173,twelve fifteen
Red..Dot..Music (A Midwinter’s Midnightmare),Starlito,"dro been making me crazy, though
I been here since twelve-fifteen, eight-four, and went crazy the day before",true,12:15,,twelve fifteen
Tickin’ Away,Tim McGraw,"The clock above the bar
Is telling me it's twelve fifteen
It's a not such a gentle reminder",true,12:15,,twelve fifteen
Cruisin’,Jack Harlow (Ft. Kal Weinstein),"Woah, in the zone, man, I gotta get home
Curfew twelve-thirty and it's twelve-fifteen (Fifteen)
Drive by",true,12:15,,twelve fifteen
Shaggy’s 15s,Andre Nickatina (Ft. Shag Nasty),"my p's
My niggas done swoop me up about twelve fifteen
What's the first thing to do but",true,12:15,,twelve fifteen
The Picture of Dorian Gray (Chap. 12),Oscar Wilde,"of time,"" he answered. ""The train doesn't go till twelve-fifteen, and it is only just eleven. In fact",false,12:15,,twelve fifteen
I Rather Be Wrong,MF Grimm,"those multiple contusions and bruising illusions
Magna Carta, OG Constitution
Twelve-Fifteen, master plan for prostitution
The king is a",false,12:15,,twelve fifteen
It Ain’t Wrong,Cold Chisel,"his following was small
But his faith shone like the twelve-fifteen
On the subway station wall
He made it",false,12:15,,twelve fifteen
Fell,School Of Fish,"Well the girl in the front row is leaving
Leaving because it's twelve fifteen
And I wish she would",false,12:15,,twelve fifteen
It’s Gotta Be the Butz!,"TheSingingKoala (Ft. Cast of Turnabout: An Ace Attorney Musical, Eric Larrea, Gavaroc, Ren Alberg, TheSingingKoala & Zack Young)","If you recall, Ms. Lotta's camera went off
At twelve-fifteen, December twenty-fifth
Yes, yes
And though the",false,12:15,,twelve fifteen
On the Creep,Mohammad Dangerfield (Ft. Swave Sevah),"took you so long, you supposed to be here at twelve, it is now twelve fifteen, I don't know",false,12:15,,twelve fifteen
Arts and Crafts,Anthony Perkins,"nine-oh-five
Awnings: third floor, seven
Bedspreads: fourth floor, twelve—
Twelve—
Twelve fifteen
Bookshop: fifth floor, eleven
(sung)
Arts",false,12:15,,twelve fifteen
"Charles’ Schedule / If You Can Find Me, I’m Here (Reprise)",Anthony Perkins,"nine-oh-five
Awnings: third floor, seven
Bedspreads: fourth floor, twelve—
Twelve—
Twelve fifteen
Bookshop: fifth floor, eleven
(sung)
Arts",false,12:15,,twelve fifteen
,,,,12:58,,twelve fifty-eight
Mr. Officer,Chav the Chancer,"wants to Rap
Born on the east side
Raised on twelve-fifty-five
Going fast is exactly what I do",false,12:55,,twelve fifty-five
Clash,Dave & Stormzy,"and 0, 6-to-1
For the kicks I love, twelve-fifty-four like 6-to-1
Babe, can't",false,12:54,485852,twelve fifty-four
Bloodstains,Tres Morrison (Ft. Hakeem Hill),"roll to the store
I head to the club round’ Twelve fifty four
Get on my best dance shoes then",false,12:54,,twelve fifty-four
Bending Corners,Jay Kell (Ft. King Mason),"Twelve fifty nine
Too much on my mind
Passing thru the lights
While I’m looking for a sign
Tiptoeing",false,12:59,,twelve fifty-nine
,,,,12:51,,twelve fifty-one
,,,,12:57,,twelve fifty-seven
,,,,12:56,,twelve fifty-six
,,,,12:53,,twelve fifty-three
,,,,12:52,,twelve fifty-two
First Day Out,Gucci Mane,"workin' with a chicken
You get 63 grams for like twelve-fifty (Wow)
50 pounds of purp, 50 pounds of",true,12:50,109594,twelve fifty
God Did,Meek Mill,"a switchie and we in there (We out)
It cost twelve-fifty to hit your city, I had it lit",true,12:50,29801,twelve fifty
Da Dopeman,T.I.,"a couple o's know the game get gravy
Take twelve fifty go git ya two and a baby
Yeah",true,12:50,14020,twelve fifty
Let It Blow (Remix),Cuban Doll (Ft. Lil Bibby & Molly Brazy),"the corner store
I said my shooters cost a grip, twelve fifty for the kicks
Fifty in my pants, that",true,12:50,7887,twelve fifty
Ice Cube,Peewee Longway,"I'm done with the case, beat it
Twelve-fifty, twelve-fifty, two bands on my shoes
Shoot a fifty",true,12:50,5583,twelve fifty
Trap Starz,Gucci Mane,"shop with me
Still sell you 63 grams for the twelve-fifty
Uhh, I'm five fo' a dime
19",true,12:50,,twelve fifty
4 Horsemen (192 N’ It),Phife Dawg (Ft. Know Naim (Rap)),"y'all baby (mama), why don't you sell garbage
Twelve-twelve fifty eighths, hear me take off like Curtis",true,12:50,,twelve fifty
Still,Starlito,"only selling quarter piece (right now). You can give me twelve-fifty, three and a quarter for the zippers. I",true,12:50,,twelve fifty
LOAD IT UP,Camo! (USA),"I'm in there
I do magic
Fuck with ten-twelve twenty (Uh), and a twenty-twelve fifty in mid",true,12:50,,twelve fifty
Clash,Dave & Stormzy,"and 0, 6-to-1
For the kicks I love, twelve-fifty-four like 6-to-1
Babe, can't",false,12:50,485852,twelve fifty
Nickelodeon,Bigga Rankin & Gucci Mane,"Heathcliff
Selling babies in the six, call them Little Bills
Twelve-fifty for a baby, that's a good deal",false,12:50,11500,twelve fifty
Small Talk,Cal Scruby,"went
Had to do the feature just to float
Needed twelve fifty for the rent
I can't sign right",false,12:50,,twelve fifty
Fuxk Friday,Damedot,"could never have a girl)
Triple S, big Bs, jeans twelve-fifty (Amiri)
She a real freak, want the nut",false,12:50,,twelve fifty
Unsubscribe,Jam Baxter (Ft. Kae Tempest),"was ‘exposed’ beans and no ketchup
Sriracha and eggs for twelve-fifty, etcetera
Bargaining with hardening arteries the marketing barks",false,12:50,,twelve fifty
Stay On Fire,Trick Trick (Ft. Diezel),"mad but please don't cry (What?)
Thirty-six sips, twelve-fifty each
I ain't tryna kill 'em, I",false,12:50,,twelve fifty
No Effort,Lil Sheik,"Ballin' through the pandemic, Moncler jacket on, it cost me twelve-fifty
How you fuck her raw and know she",false,12:50,,twelve fifty
Bending Corners,Jay Kell (Ft. King Mason),"Twelve fifty nine
Too much on my mind
Passing thru the lights
While I’m looking for a sign
Tiptoeing",false,12:50,,twelve fifty
White Scar,CaptWolf (Ft. Captain Ej),"little off the top
Shape em, put the cap back
Twelve fifty
Off you go
Knock em down like dominoes",false,12:50,,twelve fifty
Mr. Officer,Chav the Chancer,"wants to Rap
Born on the east side
Raised on twelve-fifty-five
Going fast is exactly what I do",false,12:50,,twelve fifty
Snow Showers,Trembling Blue Stars,"Twelve forty eight
The radio plays
I'm all set to take a journey
Britain sleeps
Under winter stars
Street",false,12:48,,twelve forty-eight
’Bout That Time,Jeezy (Ft. Plies),"Why y'all trip, I'm just fine
Twelve forty five, 'bout that time
Couldn't get it all week",true,12:45,,twelve forty-five
Bring On The Summer (feat. Elaia),Unchained XL (Ft. Elaia),"lines
The Ray-Bans on my eyes
The time is twelve forty-five
Nothin on my To-do
Just relax",true,12:45,,twelve forty-five
Games People Play,The Spinners,"t stop it
Spendin' all day
Thinking just of you
Twelve forty-five
Headed for the subway home
I took",false,12:45,20220,twelve forty-five
X’s,Georgia Webster,"ruining my life tonight
Woah, oh, woah
Now it's twelve forty-five, I ain't feeling the vibe
There",false,12:45,,twelve forty-five
12:45 (너가 보고싶다),Sik-K (식케이),"twelve forty five
네가 보고 싶다
Like twelve forty five
네가 보고 싶다
킁",false,12:45,,twelve forty-five
Do It All Again,Emblem3,"it wasn't the end of the night
And at twelve forty five, that's when my homies arrived
At",false,12:45,,twelve forty-five
Haterszn,Jonthnjosh,"alright
I’m a lighter and she ignites (woo)
(Shh)
Twelve forty-five late at night yeah
I’m always",false,12:45,,twelve forty-five
Wristwatch,Supersci,"ain't got the scrilla, I just F that mess
Twelve forty-five
Damn phone keep ringing and it's",false,12:45,,twelve forty-five
Lose my mind Dewhan remix,Dewhan (Ft. Jeezy),"this
[Hook] Why y'all trippin, I'm just fine
Twelve forty five, 'bout that time
Couldn't get it",false,12:45,,twelve forty-five
Sister Jane,New World,"and changed your name
And I suggest you catch
The twelve forty five 'plane
Before the fam'ly finds out",false,12:45,,twelve forty-five
A Million Wayz,Mr. Groove (Ft. Kia Amore & Trey Realz),"Check one, check tow
You know
Verse one:
Twelve Forty Five AM the spot is jumpin'
Gold bottles on chill",false,12:45,,twelve forty-five
,,,,12:44,,twelve forty-four
,,,,12:49,,twelve forty-nine
Doritos Crash Course 4,Gary The Cool Guy,I am putting this on here anyways because it is twelve forty one in the morning and I am very,false,12:41,,twelve forty-one
Energy Remix,Jalon Morris,I am a legend. Reppin the kool on the fifteenth. twelve forty one in the mornin'. Writing a verse on,false,12:41,,twelve forty-one
,,,,12:47,,twelve forty-seven
,,,,12:46,,twelve forty-six
,,,,12:43,,twelve forty-three
Twelve Forty-Two AM,THE BUSSIN BOYS,"(Verse 1)
I wrote this song at twelve forty-two in the morning
Couldn't sleep, well I was",false,12:42,,twelve forty-two
’Bout That Time,Jeezy (Ft. Plies),"Why y'all trip, I'm just fine
Twelve forty five, 'bout that time
Couldn't get it all week",true,12:40,,twelve forty
Bring On The Summer (feat. Elaia),Unchained XL (Ft. Elaia),"lines
The Ray-Bans on my eyes
The time is twelve forty-five
Nothin on my To-do
Just relax",true,12:40,,twelve forty
Games People Play,The Spinners,"t stop it
Spendin' all day
Thinking just of you
Twelve forty-five
Headed for the subway home
I took",false,12:40,20220,twelve forty
X’s,Georgia Webster,"ruining my life tonight
Woah, oh, woah
Now it's twelve forty-five, I ain't feeling the vibe
There",false,12:40,,twelve forty
12:45 (너가 보고싶다),Sik-K (식케이),"twelve forty five
네가 보고 싶다
Like twelve forty five
네가 보고 싶다
킁",false,12:40,,twelve forty
Do It All Again,Emblem3,"it wasn't the end of the night
And at twelve forty five, that's when my homies arrived
At",false,12:40,,twelve forty
Haterszn,Jonthnjosh,"alright
I’m a lighter and she ignites (woo)
(Shh)
Twelve forty-five late at night yeah
I’m always",false,12:40,,twelve forty
Wristwatch,Supersci,"ain't got the scrilla, I just F that mess
Twelve forty-five
Damn phone keep ringing and it's",false,12:40,,twelve forty
Lose my mind Dewhan remix,Dewhan (Ft. Jeezy),"this
[Hook] Why y'all trippin, I'm just fine
Twelve forty five, 'bout that time
Couldn't get it",false,12:40,,twelve forty
Twelve Forty-Two AM,THE BUSSIN BOYS,"(Verse 1)
I wrote this song at twelve forty-two in the morning
Couldn't sleep, well I was",false,12:40,,twelve forty
Doritos Crash Course 4,Gary The Cool Guy,I am putting this on here anyways because it is twelve forty one in the morning and I am very,false,12:40,,twelve forty
Sister Jane,New World,"and changed your name
And I suggest you catch
The twelve forty five 'plane
Before the fam'ly finds out",false,12:40,,twelve forty
A Million Wayz,Mr. Groove (Ft. Kia Amore & Trey Realz),"Check one, check tow
You know
Verse one:
Twelve Forty Five AM the spot is jumpin'
Gold bottles on chill",false,12:40,,twelve forty
Just Another Railroad Train,Jules Shear,"nature laughs at people
We should be laughing too
The twelve forty's passing through
Just another railroad train
Full",false,12:40,,twelve forty
Energy Remix,Jalon Morris,I am a legend. Reppin the kool on the fifteenth. twelve forty one in the mornin'. Writing a verse on,false,12:40,,twelve forty
Snow Showers,Trembling Blue Stars,"Twelve forty eight
The radio plays
I'm all set to take a journey
Britain sleeps
Under winter stars
Street",false,12:40,,twelve forty
,,,,12:14,,twelve fourteen
Devil Want My Soul,3 Problems,"put that stamp on it
Then it ain't official.""
Twelve-Nineteen-Ninety-Six (12-1996), last year i dont",false,12:19,,twelve nineteen
Wolves,Mystic,"I'm reminded of an old Cherokee legend
Romans, twelve nineteen
See you don't know what people go through",false,12:19,,twelve nineteen
Calling Spaceship: Damien Grief,The Clay People,"his head
And so it seemed
His blood boiling
One twelve nineteen ninety-two
If the parents knew how it",false,12:19,,twelve nineteen
,,,,12:08,,twelve oh eight
Queen of Hearts,Juice Newton,"Midnight, and I'm a-waiting on the twelve-oh-five
Hoping it'll take me just a little farther",false,12:05,22335,twelve oh five
Queen of Hearts,Rodney Crowell,"Midnight and I'm waiting on the twelve-oh-five
Hoping it'll take me just a little farther down",false,12:05,,twelve oh five
Queen of Hearts,Demi Lee Moore,"Midnight and I'm a-waiting on the twelve-oh-five
Hoping it'll take me just a little further",false,12:05,,twelve oh five
Queen of Hearts,Tom Jones (Ft. Lynn Anderson),"Midnight, and I'm a-waiting on the twelve-oh-five
Hoping it'll take me just a little farther",false,12:05,,twelve oh five
Queen of Hearts (Re-Recorded) [Remastered],Juice Newton,"Midnight, and I'm a-waiting on the twelve-oh-five
Hoping it'll take me just a little farther",false,12:05,,twelve oh five
,,,,12:04,,twelve oh four
Ten Mile of Mountain / Recitative: Who Up in Heaven,Cannonball Adderley (Ft. Joe Williams (Jazz)),"Oh, the six forty-seven be the six forty-two
Twelve-eleven be the twelve-oh-nine
Hey, you devil",false,12:09,,twelve oh nine
,,,,12:00,,twelve oh oh
Great Rivers,These United States,"Rain came down twelve-oh-one
New Year’s Eve in old London
I could only stand there weeping on",false,12:01,,twelve oh one
Intro (RnB),PnB Rock,"though
Took part of my soul when they killed him
Seven twelve oh-seven shit got real
One shot to",true,12:07,,twelve oh seven
,,,,12:06,,twelve oh six
,,,,12:03,,twelve oh three
The Most Beautiful Girl (In the Room),Flight of the Conchords,"my dance moves
Both of my dance moves
It's twelve-oh-two
Just me and you
And seven other",false,12:02,31233,twelve oh two
All That’s Left,Wade Bowen,"stumble to the taxis
Tell the driver ""Eldry's Lane, twelve oh two""
'Cause that's all that's left",false,12:02,,twelve oh two
,,,,12:17,,twelve seventeen
Murda Ft. Bigga Rankin,Mean Gene,"Tommy the drum 50
To bust This forty five ACP
Twelve sixteen on the shawty
These niggas out her catching",false,12:16,,twelve sixteen
No Retreat,Dilated Peoples (Ft. B-Real),"on my lawn
Pass the gate insulate till sound deadens
Twelve ten and debt never met chapter eleven
My fam",false,12:10,,twelve ten
100% Publishing,Wiley,"cycle
No play ting, I spray riddim on a vinyl
Twelve ten, spinnin' in a pattern of a spiral
This",false,12:10,,twelve ten
Bonds Intro,Tommy Tee (Ft. Tommy Tee),"and faders killed
And pushed on a beg, on a twelve ten sted, serving 33 MCs off the head
Create",false,12:10,,twelve ten
The Gambler (Chap. 12),Fyodor Dostoevsky (Ft. C.J. Hogarth),"as ever we arrived the Grandmother ordered me to stake twelve ten-gulden pieces in succession upon zero. Once, twice",false,12:10,,twelve ten
The Wings of the Dove (Chap. 8.2),Henry James,"settled the case, she asked him the hour.
""Oh only twelve-ten""—he had looked at his watch. ""We've",false,12:10,,twelve ten
Locked Locks,Z-Force (Ft. Black and White),"day I say
Yes I’ll take the freedom bite
Twelve Ten Sixteen
A new leaf rolled all clean
And",false,12:10,,twelve ten
Genghis Freestyle,Chutch McGillicutty (Ft. Kael Jenkins),"in the two thousand and aughts
Fuck that shit its twelve ten
Muthafucka, I'm at it again
I just",false,12:10,,twelve ten
V.I.P.,Kay One (Ft. The Product G&B),"tu papa
Yeah, du hast diese Welt verdient
'Ne diamantenbesetzte Twelve-Thirteen
Egal ob Miami Beach, Rio, Cannes, Monte Carlo",false,12:13,59211,twelve thirteen
Bottles & Models,Kay One (Ft. Emory & Red Cafe),"everyday
Was für Air Berlin, ich flieg Emirates, ey
Halskette Twelve Thirteen, Digga Snap-
Back auf meinen Kopf, Mr. Germany",false,12:13,13255,twelve thirteen
Rich Kidz,Kay One (Ft. Juh-Dee),"in die Fresse
Trag, ja, Manm, ich trag meine Kette
Twelve Thirteen, Tural, Zigarette?
Nimm, Cheers, auf uns, HB
AP",false,12:13,11090,twelve thirteen
,,,,12:38,,twelve thirty-eight
Maybe,Faith Evans,"doo doo doo, doo doo doo
It's Monday afternoon, twelve thirty five
I haven't talked to you since",false,12:35,,twelve thirty-five
It’s Whatever,Dahshanae,"plan and execute shit
My mind different my grind different
Twelve thirty four on the clock my time different
Getting",true,12:34,,twelve thirty-four
Left Nut,Peanut Butter Productions,"thing yuh
Yuh, suck on this left nut, yuh (yuh)
Twelve thirty-four on this bit, woo
Repping Peanut Butter",false,12:34,,twelve thirty-four
12:34 AM,Wa$hington(Rap),"Twelve thirty four
The numbers on the wall
I got nostalgia
Tryna figure it out
Lookin' at the clock and",false,12:34,,twelve thirty-four
Your Words Are Seeds (Beatboxing Version),Alfred,"the abundance of the heart the mouth speaks, ask Matthew
Twelve thirty four, speak wholesome words
Faith-filled words beautiful",false,12:34,,twelve thirty-four
,,,,12:39,,twelve thirty-nine
Dat’s Dat Shit,Method Man & Redman (Ft. Jamal & Young Zee),"That's why I choose to build from the basement
Twelve-thirty-one-ninety-nine, times are wastin
More these",false,12:31,5201,twelve thirty-one
Dat’s Dat Shit,Method Man,"That's why I choose to build from the basement
Twelve-thirty-one-ninety-nine, times are wastin
More these",false,12:31,,twelve thirty-one
Twelve Thirty Seven,Parasol (us),"Static on the brain
Feels like something's changed
Twelve thirty-seven and I'm wide awake
Something's haunting",false,12:37,,twelve thirty-seven
,,,,12:36,,twelve thirty-six
,,,,12:33,,twelve thirty-three
Lucy,Nickasaur!,"As the hand hits twelve thirty two
I turn all the power off in my living room
I close, I",false,12:32,,twelve thirty-two
Half Past Twelve,Sam Lachow (Ft. Magik (Maggie Brown)),"making moves like a bus-boy, clocked in, tick-tock
Twelve-Thirty, this dirty martini burning, I'm talking the",true,12:30,,twelve thirty
Cruisin’,Jack Harlow (Ft. Kal Weinstein),"Woah, in the zone, man, I gotta get home
Curfew twelve-thirty and it's twelve-fifteen (Fifteen)
Drive by",true,12:30,,twelve thirty
Last Time,Paradox (Rapper),"deserved reprieve
Some jokes and laughs, some cokes and jacks, twelve thirty turns to three
Grab my coat and hat",true,12:30,,twelve thirty
For Heavens Sake,Wu-Tang Clan,"Pirates, sneak inside the club, low eyes
Low down dirty, twelve thirty, night time crawlers
Off-the-wallers, basketball gun",false,12:30,49191,twelve thirty
Africa,Ninja Sex Party,"only whispers of some quiet conversation
She's coming in twelve thirty flight
The moonlit wings reflect the stars that",false,12:30,5763,twelve thirty
The Diary of Anne Frank (Excerpts 8/4/1943-8/23/1943),Anne Frank,"Dussel care? Not a whit. From seven-fifteen to seven-thirty, from twelve-thirty to one, from two to two",false,12:30,5305,twelve thirty
Dat’s Dat Shit,Method Man & Redman (Ft. Jamal & Young Zee),"That's why I choose to build from the basement
Twelve-thirty-one-ninety-nine, times are wastin
More these",false,12:30,5201,twelve thirty
For Heaven’s Sake 2000,"Wu Tang Clan, Ozzy Osbourne & Tony Iommi","Pirates, sneak inside the club, low eyes
Low down dirty, twelve thirty, night time crawlers
Off-the-wallers, basketball gun",false,12:30,,twelve thirty
Land of Hope and Glory,Madness,"Cos It's all you're be getting up until twelve thirty
In between this time stay up in your",false,12:30,,twelve thirty
Adult Party,Pkew Pkew Pkew,"how much I drink at the
Adult party
Eight to twelve-thirty
Split a six pack and get to bed",false,12:30,,twelve thirty
Kojo,Kizz Daniel (Ft. Sarkodie),"need am
My shawty was born ready
From seven to twelve thirty
Back to back
E kana ack tika tika",false,12:30,,twelve thirty
Africa/Let Me Love You,Cimorelli,"only whispers of some quiet conversation
She's coming in twelve thirty flight
Her moonlight wings reflect the stars that",false,12:30,,twelve thirty
Freak,Ahmad,"havin' doubts and that's about when trouble came up
Twelve thirty at night I'm at a street light",false,12:30,,twelve thirty
Africa,Chris De Burgh,"only whispers of some quiet conversation
She's coming in twelve-thirty flight
Her moonlit wings reflect the stars
That",false,12:30,,twelve thirty
Twelve Thirty,Scott McKenzie,"window was a steeple
With a clock that always said twelve-thirty
Young girls are coming to the canyon
And",false,12:30,,twelve thirty
Africa,Robyn Adele Anderson (Ft. Carolyn Miller & Jen Kipley),"Hear the drums echoing tonight
But she hears only whispers of some quiet conversation
She's coming in twelve-thirty",false,12:30,,twelve thirty
Palm Angels,KrispyLife Kidd (Ft. Babyfxce E),"twelve-thirty
My nigga Mike, a yerc head, he off twelve Perkies
My nigga tryna kill himself, he popped twelve",false,12:30,,twelve thirty
If Words Could Kill,K-Rino,"right
You got the crowd sleep like a child at twelve-thirty on a school night
If words can kill",false,12:30,,twelve thirty
5,Sewerperson,"t have time to be friends
So she hit me twelve-thirty on some
""What are you doing right now",false,12:30,,twelve thirty
Run (Remix),"Ghostface Killah (Ft. Freeway, Jadakiss, Lil Wayne & Raekwon)","five hundred hundred-packs in my backyard (Uh-huh)
Clear twelve-twelve that look like stuff shells
I'm cuttin",true,12:12,,twelve twelve
Critical,Jadakiss (Ft. Jeezy),"guaranteed, money back
I sold dope and I slung crack
Twelve twelve, them hundred sacks
I'm done with that",true,12:12,,twelve twelve
4 Horsemen (192 N’ It),Phife Dawg (Ft. Know Naim (Rap)),"y'all baby (mama), why don't you sell garbage
Twelve-twelve fifty eighths, hear me take off like Curtis",true,12:12,,twelve twelve
Goon story,AR-AB,"up your plug, I need dot soft
Bag up dimes, twelve twelve, small
Then put your work out when it",false,12:12,11630,twelve twelve
Babas,Conway the Machine & Keisha Plum,"teachers miseducation
Race discrimination, fuck a job application
Trap house, twelve-twelve, bags, plates and razors
Not Jesus Christ, forty",false,12:12,7323,twelve twelve
We Don’t Scam,Peezy,"seen my skizzy
And like sixty-two grams in my twelve-twelve skinnies
Flip phone hangin' 'round my neck, Carhartt",false,12:12,,twelve twelve
Corner Boy,Potter Payper,"faces, and the same man with two faces
I need twelve twelve-gauges and shoelaces
Had to jack me a",false,12:12,,twelve twelve
Made the Call,"Blu & Oh No (Ft. Cashus King, Definite & M.E.D.)","crackin'
Eleven MAC-11s send a reverend straight to heaven
Twelve twelve gauges for the haters hatin' on a player",false,12:12,,twelve twelve
,,,,12:28,,twelve twenty-eight
12.25,The Maine,"all is bright
And all I want is you tonight
Twelve twenty-five
Twelve twenty-five
I've got a",true,12:25,,twelve twenty-five
Clefairy,Tanathan,"man, I don't doubt that she had expected me
Twelve Twenty Five was only my second peak, knew I",false,12:25,,twelve twenty-five
Deadlines,Riddo,"Twelve twenty-five, I can see the moonlight
Got my headphones on, bumpin' lo-fi tracks
Drinking all the coffee",false,12:25,,twelve twenty-five
Lately,"Lil Bing (Ft. Grimm, Ikeman & Lil' Villain)","I cover that or promise back 36 more
Make that twelve twenty four before my feet hit the floor
Bubble",false,12:24,6104,twelve twenty-four
1224,Zippytoopretty (Ft. 783Kenzo),"Twelve twenty-four (Yeah)
It's like I'm living in a fucking wonderland
(This is a robbery (Yeah), everybody",false,12:24,,twelve twenty-four
Please Be Mine,Reuben Whetten,"been so many things that
Have been unsaid
It’s twelve twenty four
We’re headed out the door
Our",false,12:24,,twelve twenty-four
